id,name,year,pick,team,seasons,games,minutes,VORP,WS,WA,RWAR,VORP_top,WS_top,WA_top,RWAR_top,image
telfase01,Sebastian Telfair,2004,13,POR,10,564,12149,-4.20,4.90,4.33,0.71,0.00,4.00,6.21,3.79,false
humphkr01,Kris Humphries,2004,14,UTA,13,800,14232,1.10,30.30,16.45,9.08,3.20,21.30,14.64,12.81,true
jeffeal01,Al Jefferson,2004,15,BOS,14,915,26299,21.20,71.00,39.98,22.03,13.50,38.50,28.21,18.98,true
snydeki01,Kirk Snyder,2004,16,UTA,4,211,3540,0.70,4.50,3.71,2.45,0.70,4.50,3.71,2.45,false
smithjo03,Josh Smith,2004,17,ATL,13,894,29000,27.20,51.20,84.16,60.52,18.00,33.20,53.69,40.20,true
smithjr01,J.R. Smith,2004,18,NOH,16,977,26275,14.50,46.30,50.91,39.01,9.60,26.70,34.27,28.95,true
wrighdo01,Dorell Wright,2004,19,MIA,11,549,12280,9.30,26.00,17.13,20.20,7.70,20.60,14.29,18.03,true
nelsoja01,Jameer Nelson,2004,20,DEN,14,878,24539,11.60,48.30,51.59,33.92,8.80,28.10,30.92,24.18,true
podkopa01,Pavel Podkolzin,2004,21,UTA,2,6,28,0.00,-0.10,0.04,-0.16,0.00,-0.10,0.04,-0.16,false
khryavi01,Viktor Khryapa,2004,22,NJN,4,143,2351,-0.90,2.00,1.18,0.68,-0.90,2.00,1.18,0.68,false
moniase01,Sergei Monia,2004,23,POR,1,26,343,-0.30,-0.20,-0.18,0.03,-0.30,-0.20,-0.18,0.03,false
westde01,Delonte West,2004,24,BOS,8,432,11842,8.60,24.40,24.89,21.72,7.50,21.30,23.93,21.47,false
allento01,Tony Allen,2004,25,BOS,14,820,18055,10.40,38.90,44.65,42.54,7.20,21.20,30.63,24.88,true
martike02,Kevin Martin,2004,26,SAC,12,714,21559,16.10,61.30,32.13,35.82,12.20,40.60,23.20,27.15,true
vujacsa01,Sasha Vujačić,2004,27,LAL,10,581,8908,2.30,15.90,6.41,10.37,2.50,13.20,5.74,8.53,false
udrihbe01,Beno Udrih,2004,28,SAS,13,831,18185,4.80,31.40,19.11,22.25,5.30,21.80,14.91,16.45,true
harrida01,David Harrison,2004,29,IND,4,189,2686,-1.70,3.10,2.80,-1.28,-1.70,3.10,2.80,-1.28,false
varejan01,Anderson Varejão,2004,30,ORL,14,632,15087,8.80,46.50,44.19,34.12,7.20,31.40,33.08,26.60,false
vromaja01,Jackson Vroman,2004,31,CHI,2,87,1111,-0.90,0.00,0.76,-0.39,-0.90,0.00,0.76,-0.39,false
ramospe01,Peter John Ramos,2004,32,WAS,1,6,20,0.00,0.00,0.03,-0.07,0.00,0.00,0.03,-0.07,false
chalmli01,Lionel Chalmers,2004,33,LAC,1,36,433,-0.40,-0.20,-0.17,-0.44,-0.40,-0.20,-0.17,-0.44,false
smithdo04,Donta Smith,2004,34,ATL,2,61,560,-0.20,0.50,0.92,0.30,-0.20,0.50,0.92,0.30,false
emmetan01,Andre Emmett,2004,35,SEA,2,14,73,-0.10,0.10,0.11,-0.04,0.00,0.10,0.11,0.03,false
burksan01,Antonio Burks,2004,36,ORL,2,81,789,-0.60,0.10,-0.12,-0.88,-0.60,0.10,-0.12,-0.88,false
iveyro01,Royal Ivey,2004,37,ATL,10,492,6162,-2.50,4.60,3.37,-1.66,0.00,3.70,3.50,0.42,false
duhonch01,Chris Duhon,2004,38,CHI,9,606,15526,3.10,25.00,17.57,18.90,3.80,20.60,16.04,18.40,false
miralal01,Albert Miralles,2004,39,TOR,,,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,false
reedju01,Justin Reed,2004,40,BOS,3,136,1436,-1.40,0.50,-0.93,-0.96,-1.40,0.50,-0.93,-0.96,false
youngda02,David Young,2004,41,SEA,,,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,false
sanikvi01,Viktor Sanikidze,2004,42,ATL,,,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,false
arizatr01,Trevor Ariza,2004,43,NYK,18,1099,32580,22.10,64.40,69.52,49.16,11.30,32.10,40.40,27.89,true
picketi02,Tim Pickett,2004,44,NOH,,,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,false
robinbe01,Bernard Robinson,2004,45,CHA,3,128,1909,0.00,2.10,1.87,1.13,0.00,2.10,1.87,1.13,false
seungha01,Ha Seung-Jin,2004,46,POR,2,46,316,-0.60,-0.20,0.38,-0.69,-0.60,-0.20,0.38,-0.69,false
sowpa01,Pape Sow,2004,47,MIA,3,76,879,-0.80,0.90,0.62,-1.14,-0.80,0.90,0.62,-1.14,false
minarri01,Ricky Minard,2004,48,SAC,,,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,false
lishcse01,Sergei Lishouk,2004,49,MEM,,,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,false
spanova01,Vassilis Spanoulis,2004,50,DAL,1,31,272,-0.30,-0.10,-0.14,-0.31,-0.30,-0.10,-0.14,-0.31,false
drejech01,Christian Drejer,2004,51,NJN,,,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,false
satoro01,Romain Sato,2004,52,SAS,,,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,false
freijma01,Matt Freije,2004,53,MIA,2,42,588,-0.50,-0.60,0.22,-0.46,-0.50,-0.60,0.22,-0.46,false
pauldri01,Rickey Paulding,2004,54,DET,,,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,false
florelu01,Luis Flores,2004,55,HOU,1,16,77,0.00,0.00,0.12,-0.10,0.00,0.00,0.12,-0.10,false
douthma01,Marcus Douthit,2004,56,LAL,,,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,false
karause01,Sergei Karaulov,2004,57,SAS,,,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,false
steppbl01,Blake Stepp,2004,58,MIN,,,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,false
wrighra01,Rashad Wright,2004,59,IND,,,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,false
bogutan01,Andrew Bogut,2005,1,MIL,14,706,19862,16.00,50.50,58.75,38.66,10.30,30.30,36.48,27.75,true
willima02,Marvin Williams,2005,2,ATL,15,1072,30159,12.30,65.00,46.52,32.88,8.00,30.30,25.24,21.14,true
willide01,Deron Williams,2005,3,UTA,12,845,28865,28.40,77.40,77.97,72.57,19.70,48.20,49.64,47.70,true
paulch01,Chris Paul,2005,4,NOH,17,1127,38947,91.50,194.90,205.80,205.07,39.50,80.00,94.12,94.58,true
feltora01,Raymond Felton,2005,5,CHA,14,971,28829,10.00,40.30,47.07,42.29,7.60,23.80,30.09,25.77,true
webstma02,Martell Webster,2005,6,POR,10,580,13914,4.40,24.70,10.78,9.86,4.70,21.00,11.06,11.78,true
villach01,Charlie Villanueva,2005,7,TOR,11,656,13578,4.90,22.50,14.69,6.05,4.40,17.10,12.52,8.94,true
fryech01,Channing Frye,2005,8,NYK,13,890,19772,8.10,38.90,42.55,22.59,7.60,23.80,31.78,22.76,true
dioguik01,Ike Diogu,2005,9,GSW,6,225,2795,-0.60,6.50,0.69,-1.24,0.00,6.50,0.76,-0.14,false
bynuman01,Andrew Bynum,2005,10,LAL,8,418,10690,9.20,37.40,24.89,19.00,9.10,32.70,23.22,19.31,false
vazqufr01,Fran Vázquez,2005,11,ORL,,,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,false
korolya01,Yaroslav Korolev,2005,12,LAC,2,34,168,-0.10,0.00,0.22,-0.09,-0.10,0.00,0.22,-0.09,false
mayse01,Sean May,2005,13,CHA,4,119,1868,0.20,2.60,2.10,0.12,0.20,2.60,2.10,0.12,false
mccanra01,Rashad McCants,2005,14,MIN,4,249,5037,0.40,3.60,5.25,4.38,0.40,3.60,5.25,4.38,false
wrighan01,Antoine Wright,2005,15,NJN,6,297,5714,-2.40,3.10,0.70,-1.62,-1.80,3.60,1.71,-0.77,false
grahajo01,Joey Graham,2005,16,TOR,6,377,6117,-2.50,7.90,1.33,-1.71,-1.80,7.90,1.79,-0.37,false
grangda01,Danny Granger,2005,17,IND,10,586,18487,17.60,48.50,38.73,38.07,15.00,35.40,34.36,32.26,true
greenge01,Gerald Green,2005,18,BOS,12,658,13026,2.30,18.50,7.89,7.12,3.60,13.70,8.51,9.01,true
warriha01,Hakim Warrick,2005,19,MEM,8,526,10624,0.40,20.40,-1.92,-5.11,1.30,19.10,2.54,0.10,false
hodgeju01,Julius Hodge,2005,20,DEN,2,23,98,-0.10,0.00,0.15,-0.13,-0.10,0.00,0.15,-0.13,false
robinna01,Nate Robinson,2005,21,PHO,11,618,13878,8.50,27.90,22.92,22.52,7.60,21.00,17.83,18.35,false
jackja01,Jarrett Jack,2005,22,DEN,13,867,24140,6.50,36.90,14.30,19.44,5.60,23.10,13.87,17.50,true
garcifr01,Francisco García,2005,23,SAC,10,549,11853,5.60,18.30,10.37,12.45,4.40,13.80,8.13,10.48,false
headlu01,Luther Head,2005,24,HOU,6,348,7797,4.20,14.80,6.38,11.53,4.30,14.20,7.14,11.43,true
petrojo01,Johan Petro,2005,25,SEA,8,473,7262,-4.70,5.60,0.28,-8.67,-2.20,4.60,1.69,-3.06,false
maxieja01,Jason Maxiell,2005,26,DET,10,618,11379,-1.60,20.30,10.56,1.85,0.70,16.60,9.48,4.05,false
kleizli01,Linas Kleiza,2005,27,POR,7,409,8185,-0.70,13.60,7.94,4.25,0.50,13.80,7.93,4.80,false
mahinia01,Ian Mahinmi,2005,28,SAS,12,618,10353,0.10,26.00,13.86,11.71,1.80,17.40,13.47,9.06,true
simiewa01,Wayne Simien,2005,29,MIA,2,51,507,-0.30,0.80,-0.35,-0.12,-0.30,0.80,-0.35,-0.12,false
leeda02,David Lee,2005,30,NYK,12,829,24293,19.20,75.90,47.33,36.92,12.40,43.40,31.91,23.55,true
stoudsa01,Salim Stoudamire,2005,31,ATL,3,157,2672,-0.60,2.30,0.94,-1.33,-0.60,2.30,0.94,-1.33,false
ewingda01,Daniel Ewing,2005,32,LAC,2,127,1683,-0.40,0.80,0.71,0.27,-0.40,0.80,0.71,0.27,false
bassbr01,Brandon Bass,2005,33,NOH,12,758,16410,5.20,42.90,14.80,3.57,4.10,26.10,14.39,6.16,true
milescj01,C.J. Miles,2005,34,UTA,16,849,17284,6.80,30.00,26.80,25.15,5.50,16.50,18.85,15.54,true
sanchri01,Ricky Sánchez,2005,35,POR,,,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,false
ilyaser01,Ersan İlyasova,2005,36,MIL,13,825,18957,8.80,48.80,32.76,29.17,6.80,27.40,20.79,20.05,false
turiaro01,Ronny Turiaf,2005,37,LAL,10,473,8020,4.90,19.30,12.82,7.47,4.30,15.60,11.14,7.23,false
dienetr01,Travis Diener,2005,38,ORL,5,179,2660,1.10,5.70,3.39,2.22,1.10,5.70,3.39,2.22,false
wafervo01,Von Wafer,2005,39,LAL,6,200,2475,0.20,3.30,1.16,2.09,0.70,4.10,1.78,2.60,false
ellismo01,Monta Ellis,2005,40,GSW,12,833,29011,12.50,42.10,32.26,40.92,10.00,28.80,29.34,29.79,true
ukicro01,Roko Ukić,2005,41,TOR,2,85,987,-0.60,-0.20,0.31,-0.21,-0.60,-0.20,0.31,-0.21,false
taftch01,Chris Taft,2005,42,GSW,1,17,144,0.00,0.50,0.23,0.15,0.00,0.50,0.23,0.15,false
ilicmi01,Mile Ilić,2005,43,NJN,1,5,6,-0.10,-0.20,0.01,-0.11,-0.10,-0.20,0.01,-0.11,false
andrima01,Martynas Andriuškevičius,2005,44,ORL,1,6,9,0.00,0.00,0.02,0.03,0.00,0.00,0.02,0.03,false
willilo02,Lou Williams,2005,45,PHI,17,1094,26693,23.00,65.00,41.92,47.65,12.70,30.70,26.06,27.59,true
lorbeer01,Erazem Lorbek,2005,46,IND,,,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,false
wrighbr02,Bracey Wright,2005,47,MIN,2,26,325,0.10,0.50,0.60,0.39,0.10,0.50,0.60,0.39,false
gelabmi01,Mickaël Gelabale,2005,48,SEA,3,145,2348,0.00,3.00,1.77,0.92,0.30,3.00,1.77,0.92,false
blatcan01,Andray Blatche,2005,49,WAS,9,564,12462,3.80,19.30,10.55,8.49,4.60,17.40,11.01,10.15,false
gomesry01,Ryan Gomes,2005,50,BOS,8,487,13463,1.40,19.30,7.35,8.46,2.00,17.10,9.64,10.55,false
whalero01,Robert Whaley,2005,51,UTA,1,23,212,-0.20,0.00,0.14,-0.24,-0.20,0.00,0.14,-0.24,false
herveax01,Axel Hervelle,2005,52,DEN,,,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,false
greenor01,Orien Greene,2005,53,BOS,4,131,1555,-1.10,-0.70,0.33,-0.52,-0.30,-0.40,0.33,-0.31,false
thompdi01,Dijon Thompson,2005,54,NYK,2,16,93,0.10,0.20,0.14,0.13,0.10,0.20,0.14,0.13,false
roberla01,Lawrence Roberts,2005,55,SEA,2,87,1150,0.00,2.50,2.04,1.26,0.00,2.50,2.04,1.26,false
johnsam01,Amir Johnson,2005,56,DET,14,870,18323,10.60,55.30,47.68,45.89,6.90,30.20,30.36,26.93,true
gortama01,Marcin Gortat,2005,57,PHO,12,806,20691,12.80,61.30,55.33,32.40,9.20,38.40,42.49,26.33,true
slokaur01,Uroš Slokar,2005,58,TOR,1,20,72,-0.10,0.10,0.08,-0.09,-0.10,0.10,0.08,-0.09,false
akyolce01,Cenk Akyol,2005,59,ATL,,,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,false
ackeral01,Alex Acker,2005,60,DET,2,30,234,-0.20,-0.20,0.39,-0.25,-0.20,-0.20,0.39,-0.25,false
bargnan01,Andrea Bargnani,2006,1,TOR,10,550,15806,1.50,18.80,7.58,-4.81,3.00,14.70,7.17,2.37,true
aldrila01,LaMarcus Aldridge,2006,2,CHI,16,1057,35846,33.40,114.70,111.62,83.70,15.50,50.90,54.16,41.37,true
morriad01,Adam Morrison,2006,3,CHA,3,161,3278,-2.50,-1.50,-4.42,-4.65,-2.50,-1.50,-4.42,-4.65,false
thomaty01,Tyrus Thomas,2006,4,POR,8,402,7932,1.60,12.90,14.15,2.63,3.00,13.60,14.00,4.57,false
willish02,Shelden Williams,2006,5,ATL,6,361,5586,-1.50,9.90,3.51,-0.44,-1.00,9.40,3.19,0.27,false
roybr01,Brandon Roy,2006,6,MIN,6,326,11561,16.20,37.50,35.59,35.48,16.30,37.50,35.39,35.46,false
foyera01,Randy Foye,2006,7,BOS,11,752,19279,3.80,23.50,10.37,12.61,4.60,16.90,8.98,13.07,true
gayru01,Rudy Gay,2006,8,HOU,16,1033,33188,23.00,60.00,56.13,48.15,12.40,29.00,30.05,27.02,true
obryapa01,Patrick O'Bryant,2006,9,GSW,4,90,524,-0.40,0.50,0.64,-0.23,-0.40,0.50,0.64,-0.23,false
senesa01,Mouhamed Sene,2006,10,SEA,3,47,260,-0.20,0.40,0.33,-0.28,-0.20,0.40,0.33,-0.28,false
redicjj01,J.J. Redick,2006,11,ORL,15,940,23964,16.10,63.70,51.14,46.50,9.10,32.40,37.62,30.88,true
armsthi01,Hilton Armstrong,2006,12,NOK,6,292,3378,-1.90,3.90,-0.67,-3.16,-1.20,4.00,0.65,-1.67,false
sefolth01,Thabo Sefolosha,2006,13,PHI,14,869,19062,12.50,39.30,37.26,35.32,7.40,22.70,20.29,20.06,true
brewero02,Ronnie Brewer,2006,14,UTA,8,502,11539,10.80,30.40,22.80,26.48,9.90,27.60,20.91,25.82,false
simmoce01,Cedric Simmons,2006,15,NOK,3,75,705,-0.50,0.10,-0.02,-1.01,-0.50,0.10,-0.02,-1.01,false
carnero01,Rodney Carney,2006,16,CHI,5,299,4600,0.40,6.20,5.14,2.87,0.40,6.20,5.14,2.87,true
willish03,Shawne Williams,2006,17,IND,7,314,5368,-0.40,6.80,5.39,2.46,0.50,7.20,5.95,3.20,false
pecheol01,Oleksiy Pecherov,2006,18,WAS,3,111,1044,-0.80,0.60,0.80,-0.76,-0.80,0.60,0.80,-0.76,true
doubyqu01,Quincy Douby,2006,19,SAC,3,143,1535,-0.60,0.00,0.28,-1.03,-0.60,0.00,0.28,-1.03,false
balkmre01,Renaldo Balkman,2006,20,NYK,6,221,3064,1.60,7.10,7.14,6.58,1.60,7.10,7.05,6.63,false
rondora01,Rajon Rondo,2006,21,PHO,16,936,28162,23.20,60.80,77.90,58.19,15.90,38.20,55.20,42.81,true
willima03,Marcus Williams,2006,22,NJN,4,203,3095,-1.00,0.00,-0.95,-1.11,-1.00,0.00,-0.95,-1.11,false
boonejo01,Josh Boone,2006,23,NJN,4,256,4482,0.00,9.00,4.28,2.05,0.00,9.00,4.28,2.05,false
lowryky01,Kyle Lowry,2006,24,MEM,16,995,31680,40.70,101.20,116.88,102.34,22.70,51.10,67.56,55.02,true
brownsh01,Shannon Brown,2006,25,CLE,9,408,7329,0.90,9.30,-0.66,3.27,1.90,10.00,0.57,4.28,false
farmajo01,Jordan Farmar,2006,26,LAL,10,504,9840,3.60,13.80,4.95,10.27,3.50,11.30,6.03,9.53,true
rodrise01,Sergio Rodríguez,2006,27,PHO,5,353,5281,0.00,4.30,3.63,1.80,0.00,4.30,3.63,1.80,false
agerma01,Maurice Ager,2006,28,DAL,4,82,505,-1.00,-1.00,0.04,-1.00,-1.00,-1.00,0.04,-1.00,false
collima01,Mardy Collins,2006,29,NYK,4,189,2771,-1.60,-1.60,1.19,-1.52,-1.60,-1.60,1.19,-1.52,false
freeljo01,Joel Freeland,2006,30,POR,3,151,1821,-0.60,3.20,0.35,0.86,-0.60,3.20,0.35,0.86,false
whiteja02,James White,2006,31,POR,3,67,583,-0.20,0.80,0.22,-0.36,0.00,0.80,0.22,0.09,false
novakst01,Steve Novak,2006,32,HOU,11,467,5657,4.00,14.60,7.12,5.32,3.90,12.60,6.78,5.50,true
jonesso01,Solomon Jones,2006,33,ATL,8,281,3092,-1.60,5.00,0.15,-2.41,-0.70,5.10,0.60,-0.97,false
davispa01,Paul Davis,2006,34,LAC,4,82,702,-0.50,0.40,0.64,-0.26,-0.50,0.40,0.64,-0.26,false
tuckepj01,P.J. Tucker,2006,35,TOR,11,739,21489,6.70,37.60,36.93,26.86,6.10,23.90,27.42,20.83,true
smithcr01,Craig Smith,2006,36,MIN,6,403,6826,1.50,16.00,6.00,3.70,1.40,15.00,5.99,3.81,false
jonesbo02,Bobby Jones,2006,37,MIN,2,91,867,-0.40,1.10,0.47,0.13,-0.40,1.10,0.47,0.13,false
perovko01,Kosta Perović,2006,38,GSW,1,7,38,0.00,0.00,0.06,-0.03,0.00,0.00,0.06,-0.03,false
noelda01,David Noel,2006,39,MIL,1,68,792,-0.20,0.40,-0.05,-1.00,-0.20,0.40,-0.05,-1.00,false
brownde05,Denham Brown,2006,40,SEA,,,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,false
augusja01,James Augustine,2006,41,ORL,2,27,156,0.00,0.30,0.16,0.04,0.00,0.30,0.16,0.04,false
gibsoda01,Daniel Gibson,2006,42,CLE,7,397,9316,2.30,15.90,10.25,10.51,2.70,14.90,10.73,10.56,false
vincima01,Marcus Vinicius,2006,43,NOK,2,26,172,0.00,0.20,0.23,-0.05,0.00,0.20,0.23,-0.05,false
eliyali01,Lior Eliyahu,2006,44,ORL,,,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,false
johnsal01,Alexander Johnson,2006,45,IND,2,102,1302,-0.90,1.50,1.22,-1.05,-0.90,1.50,1.22,-1.05,false
brownde03,Dee Brown,2006,46,UTA,2,68,711,-0.20,0.10,1.05,0.14,-0.20,0.10,1.05,0.14,true
millspa01,Paul Millsap,2006,47,UTA,16,1075,30374,30.10,95.10,100.28,83.05,16.30,41.60,47.48,39.40,true
veremvl01,Vladimir Veremeenko,2006,48,WAS,,,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,false
powele01,Leon Powe,2006,49,DEN,5,239,3320,0.40,12.00,4.02,4.33,0.40,12.00,4.02,4.33,false
holliry01,Ryan Hollins,2006,50,CHA,10,518,6134,-3.10,10.50,1.19,-3.93,-0.50,7.10,2.84,0.15,true
sambch01,Cheikh Samb,2006,51,LAL,2,22,114,-0.20,-0.10,0.19,-0.04,-0.20,-0.10,0.19,-0.04,false
diazgu01,Guillermo Díaz,2006,52,LAC,1,6,18,0.00,0.00,0.03,0.01,0.00,0.00,0.03,0.01,false
halpeyo01,Yotam Halperin,2006,53,SEA,,,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,false
adamsha01,Hassan Adams,2006,54,NJN,2,73,547,0.00,0.80,0.20,0.13,0.00,0.80,0.20,0.13,false
ugboaej01,Ejike Ugboaja,2006,55,CLE,,,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,false
bavcied01,Edin Bavčić,2006,56,TOR,,,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,false
mavrolo01,Loukas Mavrokefalidis,2006,57,MIN,,,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,false
pinnojr01,J.R. Pinnock,2006,58,DAL,,,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,false
markoda01,Damir Markota,2006,59,SAS,1,30,170,-0.30,-0.20,0.08,-0.43,-0.30,-0.20,0.08,-0.43,false
blalowi01,Will Blalock,2006,60,DET,1,14,166,-0.20,-0.10,0.09,-0.26,-0.20,-0.10,0.09,-0.26,false
odengr01,Greg Oden,2007,1,POR,3,105,2028,0.90,7.30,4.85,3.50,1.00,7.30,4.85,3.64,false
duranke01,Kevin Durant,2007,2,SEA,14,915,33611,74.40,151.70,152.67,118.77,39.60,80.90,91.89,71.86,true
horfoal01,Al Horford,2007,3,ATL,15,910,29461,36.30,95.90,94.48,61.74,18.70,47.90,51.48,34.99,true
conlemi01,Mike Conley,2007,4,MEM,15,920,29523,33.60,83.90,93.60,80.00,19.90,42.90,57.58,51.13,true
greenje02,Jeff Green,2007,5,BOS,14,1009,29443,4.80,47.90,12.39,8.29,5.10,25.50,10.87,9.36,true
jianlyi01,Yi Jianlian,2007,6,MIL,5,272,6038,-3.50,3.10,4.54,-4.19,-3.50,3.10,4.54,-4.19,true
breweco01,Corey Brewer,2007,7,MIN,13,819,18771,2.00,22.40,23.18,20.23,3.70,16.80,16.85,15.67,true
wrighbr03,Brandan Wright,2007,8,CHA,10,428,6949,7.60,26.20,15.42,9.76,6.40,20.70,12.66,8.11,true
noahjo01,Joakim Noah,2007,9,CHI,13,672,18646,20.90,61.90,57.39,51.24,15.30,40.60,39.08,37.71,true
hawessp01,Spencer Hawes,2007,10,SAC,10,684,15541,3.30,22.60,8.01,0.08,4.20,16.40,9.61,6.10,true
lawac01,Acie Law,2007,11,ATL,4,188,2385,-1.10,1.60,0.03,-1.59,-1.10,1.60,0.03,-1.59,false
youngth01,Thaddeus Young,2007,12,PHI,15,1056,31256,19.30,67.70,58.26,49.71,9.90,32.30,33.15,28.86,true
wrighju01,Julian Wright,2007,13,NOK,4,231,3049,1.20,3.90,3.60,2.43,1.20,3.90,3.60,2.43,false
thornal01,Al Thornton,2007,14,LAC,4,296,8274,-3.20,6.20,-3.84,-5.55,-3.20,6.20,-3.84,-5.55,false
stuckro01,Rodney Stuckey,2007,15,DET,10,651,17890,5.10,28.60,20.42,20.83,5.30,20.00,19.35,19.34,true
youngni01,Nick Young,2007,16,WAS,12,720,16419,-0.70,18.70,8.81,8.31,2.50,12.70,9.91,8.82,true
willise01,Sean Williams,2007,17,NJN,4,137,1978,-0.60,3.00,2.08,-0.72,-0.60,3.00,2.08,-0.72,false
belinma01,Marco Belinelli,2007,18,GSW,13,860,19548,3.30,30.50,9.31,10.00,4.00,19.20,8.36,9.27,true
crittja01,Javaris Crittenton,2007,19,LAL,2,113,1853,-1.10,0.10,0.42,-1.16,-1.10,0.10,0.42,-1.16,false
smithja02,Jason Smith,2007,20,MIA,11,616,10029,-2.20,14.10,5.67,-3.71,0.50,9.60,6.64,1.94,true
cookda02,Daequan Cook,2007,21,PHI,6,328,5993,-1.00,4.90,1.41,2.06,0.20,5.30,2.68,3.45,false
dudleja01,Jared Dudley,2007,22,CHA,14,904,20117,11.10,42.80,34.22,41.04,8.40,25.40,21.79,25.14,true
chandwi01,Wilson Chandler,2007,23,NYK,12,676,20287,3.70,28.90,23.17,23.53,4.00,17.40,15.64,16.56,true
fernaru01,Rudy Fernández,2007,24,PHO,4,249,5965,5.60,14.10,8.53,14.97,5.60,14.10,8.53,14.97,false
almonmo01,Morris Almond,2007,25,UTA,3,38,361,-0.40,0.00,0.22,-0.28,-0.40,0.00,0.22,-0.28,false
brookaa01,Aaron Brooks,2007,26,HOU,10,645,13439,2.70,19.20,11.32,9.11,3.70,16.00,12.04,9.68,true
afflaar01,Arron Afflalo,2007,27,DET,11,762,20829,2.40,33.60,12.81,9.42,5.20,23.80,11.37,12.67,true
splitti01,Tiago Splitter,2007,28,SAS,7,355,6812,5.30,25.20,21.04,18.53,5.30,23.40,20.39,18.00,true
tuckeal02,Alando Tucker,2007,29,PHO,3,51,426,-0.30,0.30,0.35,0.07,-0.30,0.30,0.35,0.07,false
koponpe01,Petteri Koponen,2007,30,PHI,,,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,false
landrca01,Carl Landry,2007,31,SEA,9,513,11524,4.90,35.80,8.25,4.12,4.60,27.60,9.17,5.33,true
pruitga01,Gabe Pruitt,2007,32,BOS,2,62,461,-0.10,0.50,-0.14,0.26,-0.10,0.50,-0.14,0.26,false
willima04,Marcus Williams,2007,33,SAS,2,13,39,-0.10,-0.10,0.07,0.00,-0.10,-0.10,0.07,0.00,false
fazekni01,Nick Fazekas,2007,34,DAL,1,26,269,0.20,0.80,0.59,0.60,0.20,0.80,0.59,0.60,false
davisgl01,Glen Davis,2007,35,SEA,8,514,10865,-1.70,18.60,-4.54,1.51,-0.40,14.80,0.94,3.73,false
davidje01,Jermareo Davidson,2007,36,GSW,2,52,433,-0.40,0.00,0.23,-0.41,-0.40,0.00,0.23,-0.41,false
mcrobjo01,Josh McRoberts,2007,37,POR,11,433,8271,4.50,18.50,15.77,9.28,4.50,16.50,14.79,10.01,true
fesenky01,Kyrylo Fesenko,2007,38,PHI,5,135,1107,-1.20,0.90,1.08,-0.58,-1.20,0.90,1.08,-0.58,false
baracst01,Stanko Barać,2007,39,MIA,,,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,false
yuesu01,Sun Yue,2007,40,LAL,1,10,28,-0.10,-0.10,0.04,-0.09,-0.10,-0.10,0.04,-0.09,false
richach01,Chris Richard,2007,41,MIN,2,70,780,-0.70,0.70,0.77,-0.56,-0.70,0.70,0.77,-0.56,false
byarsde01,Derrick Byars,2007,42,POR,1,2,37,0.00,0.10,0.06,0.10,0.00,0.10,0.06,0.10,false
halusad02,Adam Haluska,2007,43,NOK,,,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,false
terryre01,Reyshawn Terry,2007,44,ORL,,,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,false
jordaja01,Jared Jordan,2007,45,LAC,,,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,false
lasmest01,Stéphane Lasme,2007,46,GSW,1,16,303,-0.20,0.30,0.34,0.01,-0.20,0.30,0.34,0.01,false
mcguido01,Dominic McGuire,2007,47,WAS,6,342,5348,-0.10,4.20,1.76,0.10,0.30,4.40,2.97,1.01,false
gasolma01,Marc Gasol,2007,48,LAL,13,891,28719,36.80,85.40,93.92,67.90,20.70,46.20,57.24,42.40,true
